,age,income,became_member_on,gender_M,gender_O,gender_U
46515,45,52000.0,20180505,1,0,0
142404,29,60000.0,20170924,0,0,0
95405,65,119000.0,20170609,0,0,0
7706,59,81000.0,20170912,1,0,0
94331,37,40000.0,20160217,0,0,0
61760,68,59000.0,20171222,0,0,0
122314,61,34000.0,20161202,1,0,0
148265,48,53000.0,20161009,0,0,0
151037,54,79000.0,20170606,0,0,0
122719,22,42000.0,20180124,1,0,0
129386,49,59000.0,20160519,0,0,0
2546,80,38000.0,20150823,0,0,0
132727,82,40000.0,20171116,1,0,0
18302,53,87000.0,20171015,1,0,0
131526,30,67000.0,20130908,1,0,0
102676,46,73000.0,20140603,1,0,0
112776,62,79000.0,20171225,0,0,0
93095,71,32000.0,20171011,1,0,0
64280,75,54000.0,20160717,1,0,0
115642,37,56000.0,20171116,1,0,0
72541,48,54000.0,20170910,0,0,0
72959,55,32000.0,20180402,0,0,0
138833,37,56000.0,20180420,1,0,0
39459,67,63000.0,20160320,0,0,0
42675,67,51000.0,20171114,1,0,0
22254,78,111000.0,20160516,1,0,0
116108,31,68000.0,20171026,1,0,0
68268,82,59000.0,20161002,0,0,0
34030,62,84000.0,20170109,1,0,0
79518,62,73000.0,20160320,1,0,0
138311,52,119000.0,20151024,1,0,0
66273,52,79000.0,20150728,1,0,0
14610,42,68000.0,20160905,1,0,0
130961,24,40000.0,20160129,1,0,0
64531,54,63000.0,20180531,0,0,0
148065,67,52000.0,20160820,0,0,0
77808,50,72000.0,20160703,1,0,0
30883,94,73000.0,20170508,0,0,0
142138,69,50000.0,20151216,0,0,0
52837,37,69000.0,20161017,1,0,0
135713,83,94000.0,20171207,0,0,0
31463,65,80000.0,20160824,0,0,0
44907,36,74000.0,20130730,1,0,0
92828,58,54000.0,20140526,1,0,0
113304,39,56000.0,20140723,0,0,0
141629,38,66000.0,20161207,0,0,0
43050,65,65000.0,20161126,0,0,0
61436,37,74000.0,20170124,1,0,0
44657,68,52000.0,20160625,1,0,0
58009,56,57000.0,20160703,0,0,0
145380,58,100000.0,20170517,0,0,0
88547,45,63000.0,20180506,1,0,0
130275,49,64000.0,20180625,1,0,0
32327,73,102000.0,20161119,0,0,0
132191,59,70000.0,20160226,0,0,0
30614,84,96000.0,20170822,0,0,0
130706,118,67800.0,20160101,0,0,1
144050,49,58000.0,20171224,1,0,0
26315,68,57000.0,20170626,0,0,0
75804,68,50000.0,20160324,1,0,0
143841,66,72000.0,20151030,1,0,0
139213,19,33000.0,20150625,1,0,0
146136,48,30000.0,20171221,1,0,0
95095,69,103000.0,20180506,1,0,0
91355,21,44000.0,20161118,1,0,0
31050,36,72000.0,20160307,1,0,0
100755,47,42000.0,20170519,0,0,0
75761,60,92000.0,20150801,1,0,0
6914,68,43000.0,20171211,0,1,0
142741,70,64000.0,20180604,1,0,0
135374,27,50000.0,20150915,0,0,0
97802,53,33000.0,20161008,1,0,0
103321,28,54000.0,20161019,1,0,0
6275,43,49000.0,20170821,0,0,0
114424,53,96000.0,20170420,0,0,0
146882,60,57000.0,20160220,0,0,0
75621,56,60000.0,20170403,0,1,0
145008,30,61000.0,20170730,1,0,0
27088,63,71000.0,20150820,0,0,0
81926,49,67000.0,20161218,1,0,0
17642,63,85000.0,20180530,0,0,0
5406,118,67800.0,20160821,0,0,1
108159,118,67800.0,20180702,0,0,1
64029,22,38000.0,20151229,1,0,0
44635,46,48000.0,20180406,1,0,0
114184,64,67000.0,20171118,1,0,0
130745,41,65000.0,20171124,1,0,0
123737,68,39000.0,20160903,1,0,0
136908,118,67800.0,20160418,0,0,1
106765,67,104000.0,20180220,0,0,0
135990,56,34000.0,20160712,1,0,0
141445,23,61000.0,20161202,0,0,0
126091,19,61000.0,20161031,0,0,0
140904,22,57000.0,20150322,1,0,0
73352,80,61000.0,20171223,1,0,0
143849,47,33000.0,20150813,0,0,0
7771,41,72000.0,20180123,1,0,0
1241,54,118000.0,20170218,0,0,0
126882,118,67800.0,20161203,0,0,1
106635,47,50000.0,20151120,1,0,0
75881,118,67800.0,20160718,0,0,1
106961,82,97000.0,20160326,0,0,0
57634,56,97000.0,20180524,0,0,0
27316,76,76000.0,20160405,1,0,0
141456,89,84000.0,20160429,1,0,0
89475,58,32000.0,20160710,1,0,0
59296,57,95000.0,20170928,0,0,0
2221,69,110000.0,20171202,0,0,0
47007,47,66000.0,20131230,1,0,0
142929,25,68000.0,20140316,0,0,0
87568,44,65000.0,20180210,1,0,0
143,20,35000.0,20170206,0,0,0
95991,52,79000.0,20170512,0,0,0
101021,55,86000.0,20170406,1,0,0
147685,91,74000.0,20180517,0,0,0
88250,71,116000.0,20171105,0,0,0
58342,26,66000.0,20160619,1,0,0
69068,58,51000.0,20180123,1,0,0
134310,118,67800.0,20160728,0,0,1
134408,66,83000.0,20160811,0,0,0
127243,118,67800.0,20170722,0,0,1
101246,78,89000.0,20161209,0,0,0
63662,41,89000.0,20171102,1,0,0
98797,66,77000.0,20160627,1,0,0
125751,26,49000.0,20180213,1,0,0
113444,75,97000.0,20150912,1,0,0
86861,52,64000.0,20180319,0,0,0
148593,30,41000.0,20171202,1,0,0
143022,64,49000.0,20180622,1,0,0
35253,118,67800.0,20151113,0,0,1
122046,118,67800.0,20170827,0,0,1
99866,42,47000.0,20180708,1,0,0
104670,35,68000.0,20171217,1,0,0
88362,64,56000.0,20170312,0,0,0
13205,29,59000.0,20161019,1,0,0
127587,75,71000.0,20170403,0,0,0
58563,31,41000.0,20171114,1,0,0
58610,63,53000.0,20170126,0,0,0
134897,70,73000.0,20131107,1,0,0
86248,42,58000.0,20170415,0,0,0
2412,35,48000.0,20180513,1,0,0
147342,61,119000.0,20170402,0,0,0
72907,58,81000.0,20161001,0,0,0
65555,118,67800.0,20160410,0,0,1
142009,118,67800.0,20171022,0,0,1
88744,118,67800.0,20160727,0,0,1
79219,60,74000.0,20170729,1,0,0
71998,86,93000.0,20150901,0,0,0
121530,44,68000.0,20140616,1,0,0
137246,54,41000.0,20160624,0,0,0
33724,26,45000.0,20140811,1,0,0
90847,48,91000.0,20171005,1,0,0
78114,70,113000.0,20180715,0,0,0
291,72,66000.0,20161106,0,0,0
147490,43,32000.0,20150109,1,0,0
100220,42,38000.0,20170731,0,0,0
28991,49,68000.0,20180110,1,0,0
61952,59,87000.0,20171129,1,0,0
105608,118,67800.0,20171103,0,0,1
104093,38,38000.0,20170618,0,0,0
119003,20,72000.0,20161118,1,0,0
147182,61,64000.0,20170608,1,0,0
6625,118,67800.0,20180101,0,0,1
121787,38,72000.0,20170726,0,0,0
80605,32,49000.0,20160116,1,0,0
92599,49,67000.0,20171211,1,0,0
94584,118,67800.0,20150919,0,0,1
8837,34,35000.0,20140616,1,0,0
94562,24,53000.0,20150819,1,0,0
129504,67,71000.0,20180103,0,0,0
139757,118,67800.0,20160516,0,0,1
57396,60,70000.0,20151207,1,0,0
73340,74,52000.0,20151214,1,0,0
20496,48,79000.0,20180329,1,0,0
116171,85,81000.0,20161020,1,0,0
94076,23,60000.0,20151214,1,0,0
71144,27,36000.0,20170928,0,0,0
110614,44,96000.0,20161021,1,0,0
99901,34,46000.0,20171004,1,0,0
57559,118,67800.0,20170628,0,0,1
123627,100,118000.0,20170905,0,0,0
18192,118,67800.0,20170828,0,0,1
72758,70,45000.0,20180507,1,0,0
94315,65,117000.0,20161215,0,0,0
49904,51,35000.0,20171005,1,0,0
108374,35,52000.0,20180111,1,0,0
125025,60,71000.0,20150926,1,0,0
139319,74,69000.0,20160728,1,0,0
103127,66,96000.0,20170514,0,0,0
80734,48,69000.0,20170531,1,0,0
76803,61,119000.0,20170402,0,0,0
100599,118,67800.0,20170921,0,0,1
105438,100,118000.0,20170905,0,0,0
148826,62,72000.0,20170924,0,0,0
64209,34,48000.0,20170205,1,0,0
63274,59,79000.0,20161206,0,0,0
121722,38,55000.0,20150326,0,0,0
111200,54,86000.0,20170828,0,0,0
24266,62,66000.0,20170715,0,0,0
79425,74,95000.0,20180522,1,0,0
119390,29,41000.0,20170903,1,0,0
129852,38,44000.0,20170905,1,0,0
96255,52,94000.0,20151217,1,0,0
88006,46,100000.0,20170819,0,0,0
131987,67,36000.0,20170916,1,0,0
92561,38,62000.0,20140502,1,0,0
61639,90,53000.0,20150816,0,0,0
64131,118,67800.0,20170828,0,0,1
14654,60,40000.0,20171024,1,0,0
132864,62,92000.0,20160324,0,0,0
42358,45,88000.0,20171123,0,0,0
47257,30,56000.0,20180113,1,0,0
84929,55,54000.0,20180611,1,0,0
148582,47,31000.0,20170608,1,0,0
106197,69,89000.0,20160924,1,0,0
87201,66,69000.0,20180319,1,0,0
33543,65,96000.0,20180617,1,0,0
149194,46,45000.0,20131215,1,0,0
143152,118,67800.0,20170424,0,0,1
150640,33,56000.0,20170812,0,0,0
98320,64,70000.0,20171009,0,0,0
76778,62,61000.0,20171104,1,0,0
119639,85,72000.0,20160130,1,0,0
48101,62,107000.0,20160613,0,0,0
38684,46,46000.0,20151122,1,0,0
151173,18,40000.0,20180417,1,0,0
116916,72,74000.0,20170606,0,0,0
137566,76,71000.0,20160424,0,0,0
49353,34,57000.0,20160929,1,0,0
127662,35,39000.0,20170908,1,0,0
27265,48,69000.0,20170531,1,0,0
97823,63,44000.0,20161207,1,0,0
16591,66,47000.0,20171205,0,0,0
97448,57,87000.0,20171021,0,1,0
94340,78,93000.0,20161009,0,0,0
82409,67,92000.0,20171022,0,0,0
21765,56,50000.0,20180511,0,0,0
57662,35,35000.0,20170608,1,0,0
92105,31,35000.0,20180618,1,0,0
113590,80,75000.0,20170820,0,0,0
98999,39,71000.0,20170427,1,0,0
56313,74,61000.0,20150910,0,1,0
97605,68,61000.0,20170708,0,0,0
65451,47,57000.0,20170109,1,0,0
48363,54,61000.0,20160706,0,0,0
35700,63,34000.0,20160213,0,0,0
119877,78,58000.0,20151111,1,0,0
139711,67,71000.0,20180520,0,0,0
7233,62,67000.0,20161101,0,0,0
55206,118,67800.0,20150927,0,0,1
120239,84,100000.0,20170810,0,0,0
12560,62,89000.0,20170906,0,0,0
31321,118,67800.0,20150927,0,0,1
5048,55,83000.0,20150312,0,0,0
146065,30,53000.0,20180109,1,0,0
112712,118,67800.0,20131031,0,0,1
124367,49,56000.0,20170222,0,0,0
79676,118,67800.0,20160713,0,0,1
81162,48,99000.0,20131023,0,0,0
151122,118,67800.0,20180714,0,0,1
63036,21,31000.0,20160209,1,0,0
64391,41,35000.0,20180115,1,0,0
59944,71,84000.0,20170117,1,0,0
24833,59,115000.0,20160802,0,0,0
100890,54,49000.0,20171220,1,0,0
93629,42,74000.0,20180216,1,0,0
5940,49,83000.0,20160725,1,0,0
82489,53,105000.0,20180125,0,0,0
32962,55,41000.0,20161130,1,0,0
82746,118,67800.0,20171112,0,0,1
3824,45,50000.0,20180408,1,0,0
78667,70,67000.0,20161031,0,0,0
130731,46,64000.0,20180329,0,0,0
129444,118,67800.0,20160804,0,0,1
61498,51,75000.0,20161222,0,0,0
141241,54,77000.0,20151216,0,0,0
131530,71,64000.0,20160610,0,0,0
109945,47,50000.0,20151120,1,0,0
102574,68,57000.0,20170626,0,0,0
133492,57,38000.0,20180429,0,0,0
105850,53,73000.0,20180308,0,0,0
74951,53,74000.0,20170729,0,0,0
117484,34,68000.0,20161230,0,0,0
84546,51,34000.0,20180607,1,0,0
126226,49,81000.0,20160819,0,0,0
131318,40,85000.0,20150903,0,0,0
71070,118,67800.0,20150814,0,0,1
98902,32,47000.0,20170730,0,0,0
145745,21,46000.0,20170918,1,0,0
67735,25,61000.0,20150927,1,0,0
74545,67,67000.0,20160904,0,0,0
117917,42,59000.0,20141101,1,0,0
104608,61,67000.0,20180414,1,0,0
69544,33,44000.0,20160114,0,0,0
138257,39,61000.0,20170328,1,0,0
139115,48,100000.0,20171113,1,0,0
61147,24,48000.0,20170201,1,0,0
107784,35,46000.0,20180604,1,0,0
135222,63,72000.0,20151105,0,0,0
64417,58,71000.0,20131112,1,0,0
143344,118,67800.0,20161101,0,0,1
52860,37,66000.0,20161221,0,0,0
63198,68,109000.0,20160717,0,0,0
71066,51,68000.0,20140713,1,0,0
83901,54,68000.0,20160403,1,0,0
38738,60,68000.0,20161203,1,0,0
61010,32,52000.0,20171114,1,0,0
87332,36,43000.0,20170923,1,0,0
87415,58,60000.0,20160316,1,0,0
98249,91,58000.0,20140418,1,0,0
76317,63,54000.0,20171221,0,0,0
150693,57,59000.0,20180618,0,0,0
79895,52,37000.0,20171010,1,0,0
89255,118,67800.0,20170926,0,0,1
102377,80,64000.0,20180624,0,0,0
58590,50,86000.0,20171208,0,0,0
80592,28,30000.0,20170124,0,1,0
142992,56,49000.0,20171202,0,0,0
131465,70,85000.0,20170920,0,0,0
94812,65,73000.0,20180120,1,0,0
89999,54,53000.0,20150626,1,0,0
91182,118,67800.0,20170329,0,0,1
122715,77,49000.0,20171212,1,0,0
149327,33,37000.0,20170806,0,0,0
139445,41,71000.0,20160216,1,0,0
41289,81,50000.0,20141108,0,0,0
61922,65,68000.0,20160127,0,0,0
58062,53,85000.0,20160806,0,0,0
72463,49,59000.0,20160519,0,0,0
119400,41,57000.0,20180712,1,0,0
23722,70,103000.0,20170613,0,0,0
97932,63,98000.0,20170323,0,0,0
26480,51,81000.0,20161227,0,0,0
51048,38,58000.0,20171013,0,0,0
75875,30,64000.0,20180219,1,0,0
109417,62,56000.0,20150911,1,0,0
133553,70,67000.0,20140708,1,0,0
96466,31,36000.0,20160819,1,0,0
30426,71,74000.0,20150904,0,0,0
3111,28,48000.0,20150825,1,0,0
52252,36,61000.0,20170927,1,0,0
119883,55,66000.0,20171203,1,0,0
123068,49,75000.0,20151122,1,0,0
119804,68,98000.0,20171219,0,0,0
146812,63,65000.0,20171207,1,0,0
147392,50,54000.0,20180127,1,0,0
72639,44,59000.0,20161111,1,0,0
109835,43,95000.0,20160719,0,0,0
65541,46,58000.0,20140717,1,0,0
69333,23,60000.0,20170222,1,0,0
144476,43,69000.0,20140512,0,0,0
29202,64,57000.0,20151021,1,0,0
35757,63,72000.0,20180519,1,0,0
87570,75,54000.0,20160717,1,0,0
120473,29,31000.0,20160117,1,0,0
86194,72,58000.0,20131119,1,0,0
149040,25,74000.0,20180702,1,0,0
132865,56,55000.0,20171210,0,0,0
137433,22,47000.0,20171121,0,0,0
92781,54,67000.0,20151213,1,0,0
48465,22,50000.0,20180125,1,0,0
44128,58,82000.0,20160724,0,0,0
45876,58,109000.0,20161210,0,0,0
61808,60,73000.0,20180117,0,0,0
134071,118,67800.0,20160226,0,0,1
53984,94,95000.0,20170726,1,0,0
17752,26,61000.0,20170828,1,0,0
122003,50,97000.0,20170724,0,0,0
95259,73,46000.0,20140108,1,0,0
95859,32,56000.0,20171004,1,0,0
83067,68,58000.0,20150307,0,0,0
88037,44,41000.0,20180112,1,0,0
124698,54,73000.0,20171010,1,0,0
139797,72,35000.0,20141204,1,0,0
71411,32,37000.0,20180620,0,0,0
107218,75,41000.0,20150920,1,0,0
139914,42,75000.0,20171101,0,0,0
70133,56,93000.0,20180308,1,0,0
146666,29,37000.0,20151029,0,0,0
6523,32,45000.0,20160310,1,0,0
88627,73,106000.0,20170110,0,0,0
104465,65,89000.0,20170902,0,0,0
137041,67,101000.0,20170324,0,0,0
75034,60,106000.0,20160702,1,0,0
1710,48,56000.0,20171008,0,0,0
132369,71,108000.0,20171130,0,0,0
73267,55,60000.0,20171103,1,0,0
106448,79,95000.0,20170610,0,0,0
134010,118,67800.0,20171005,0,0,1
105883,118,67800.0,20160407,0,0,1
112770,48,57000.0,20171214,1,0,0
75409,68,80000.0,20180118,0,0,0
88520,54,79000.0,20151026,1,0,0
9117,42,85000.0,20141017,1,0,0
65764,27,66000.0,20171117,1,0,0
57737,60,100000.0,20160215,0,0,0
98798,66,77000.0,20160627,1,0,0
38994,63,71000.0,20180718,0,0,0
10560,74,57000.0,20171004,1,0,0
76494,36,56000.0,20160620,1,0,0
88760,61,63000.0,20170411,1,0,0
119128,60,45000.0,20150208,1,0,0
110045,70,76000.0,20171025,0,0,0
118361,67,38000.0,20151013,0,0,0
140816,55,111000.0,20161220,1,0,0
119730,61,90000.0,20170825,0,0,0
124916,33,60000.0,20170323,1,0,0
143847,40,48000.0,20171126,1,0,0
124461,70,55000.0,20180529,1,0,0
68103,58,73000.0,20170202,0,0,0
2905,81,40000.0,20171025,1,0,0
66058,42,94000.0,20170517,0,0,0
136272,37,59000.0,20171024,0,0,0
61474,67,77000.0,20160331,1,0,0
128599,51,58000.0,20160425,0,0,0
141128,73,92000.0,20170627,1,0,0
68844,23,39000.0,20140225,1,0,0
141980,54,56000.0,20180228,1,0,0
122584,54,45000.0,20171110,0,0,0
29761,22,48000.0,20150906,1,0,0
96631,52,105000.0,20151211,1,0,0
77857,118,67800.0,20170913,0,0,1
86130,19,71000.0,20150124,1,0,0
26011,51,56000.0,20171114,0,0,0
33063,33,72000.0,20150902,1,0,0
27913,118,67800.0,20160427,0,0,1
11209,80,41000.0,20140119,1,0,0
31615,64,66000.0,20170421,0,0,0
41585,53,54000.0,20170209,1,0,0
101501,25,68000.0,20180527,0,0,0
100479,77,87000.0,20151224,0,0,0
101012,73,49000.0,20170626,1,0,0
77778,60,74000.0,20150824,0,0,0
145020,64,42000.0,20160529,1,0,0
134824,118,67800.0,20161003,0,0,1
124810,55,35000.0,20170425,1,0,0
67294,41,44000.0,20180527,1,0,0
54536,62,117000.0,20180707,0,0,0
14903,24,32000.0,20150227,1,0,0
26247,47,68000.0,20171104,1,0,0
98991,57,104000.0,20160103,1,0,0
57623,65,60000.0,20160612,1,0,0
68660,87,114000.0,20160815,1,0,0
75328,57,83000.0,20160404,1,0,0
127889,50,103000.0,20160626,0,0,0
150468,39,72000.0,20171115,0,0,0
16016,81,91000.0,20180120,0,0,0
88374,46,51000.0,20180625,0,0,0
56953,48,42000.0,20140522,1,0,0
149011,43,77000.0,20171009,0,0,0
38480,52,38000.0,20160328,1,0,0
122437,74,65000.0,20180428,1,0,0
4844,69,57000.0,20170713,1,0,0
132094,23,68000.0,20160517,1,0,0
103970,39,48000.0,20180516,1,0,0
94039,69,47000.0,20151110,1,0,0
70915,65,57000.0,20170914,1,0,0
56370,72,33000.0,20180309,1,0,0
29644,74,84000.0,20170701,0,0,0
139400,59,68000.0,20160407,0,0,0
123126,47,75000.0,20170615,1,0,0
61169,67,76000.0,20170226,1,0,0
57450,53,93000.0,20150910,0,0,0
26798,56,54000.0,20131214,0,0,0
94195,118,67800.0,20150817,0,0,1
79959,52,53000.0,20170821,1,0,0
52735,61,107000.0,20170220,0,0,0
30895,71,104000.0,20160107,0,0,0
86218,118,67800.0,20170825,0,0,1
34731,53,67000.0,20180713,0,1,0
103540,64,80000.0,20150914,1,0,0
401,63,116000.0,20160324,1,0,0
20532,43,53000.0,20170329,1,0,0
38259,72,57000.0,20130902,0,0,0
111195,53,79000.0,20151124,1,0,0
85189,40,69000.0,20170628,0,0,0
112076,71,82000.0,20160902,0,0,0
100246,53,71000.0,20180427,1,0,0
100053,66,60000.0,20150829,0,0,0
136705,55,118000.0,20151003,0,0,0
2248,47,52000.0,20160802,1,0,0
48675,118,67800.0,20160521,0,0,1
119587,53,67000.0,20170719,1,0,0
112654,55,56000.0,20180302,1,0,0
147828,21,32000.0,20170303,1,0,0
104019,61,35000.0,20180226,1,0,0
102165,47,47000.0,20180217,1,0,0
111370,118,67800.0,20180528,0,0,1
65844,61,64000.0,20161025,0,0,0
89658,47,37000.0,20170212,1,0,0
26192,57,102000.0,20171103,0,0,0
60374,75,63000.0,20171116,0,0,0
61605,40,71000.0,20180702,1,0,0
131091,73,51000.0,20140426,1,0,0
26050,24,32000.0,20170104,1,0,0
127012,89,53000.0,20170727,1,0,0
77311,46,68000.0,20160115,1,0,0
110974,69,114000.0,20170725,0,0,0
56705,47,44000.0,20140124,1,0,0
91092,55,113000.0,20170924,1,0,0
3208,66,62000.0,20170227,0,0,0
43987,44,40000.0,20180421,0,0,0
123003,46,68000.0,20151209,0,0,0
98543,55,89000.0,20160405,0,0,0
106385,72,75000.0,20180124,0,0,0
67528,76,64000.0,20140419,1,0,0
136919,42,91000.0,20170403,1,0,0
135669,47,39000.0,20180607,1,0,0
112434,60,106000.0,20151106,0,0,0
82759,79,57000.0,20160229,0,0,0
16129,19,32000.0,20160721,0,0,0
146102,59,93000.0,20170831,0,0,0
117138,52,73000.0,20170722,1,0,0
109276,51,49000.0,20150615,1,0,0
25894,32,41000.0,20170220,0,0,0
114950,37,69000.0,20161017,1,0,0
101287,58,43000.0,20140423,1,0,0
119466,72,55000.0,20151204,0,0,0
121723,118,67800.0,20170903,0,0,1
141947,37,48000.0,20180405,1,0,0
145280,59,69000.0,20170524,0,0,0
43365,38,44000.0,20160221,1,0,0
102489,54,57000.0,20140204,1,0,0
9208,76,100000.0,20151210,0,0,0
112777,118,67800.0,20161211,0,0,1
42410,68,93000.0,20170513,1,0,0
62772,39,98000.0,20180707,1,0,0
106873,62,83000.0,20171126,0,0,0
79636,21,50000.0,20170730,1,0,0
65239,81,52000.0,20150815,0,0,0
127517,57,54000.0,20161220,0,0,0
123903,78,99000.0,20170421,0,0,0
90953,65,67000.0,20170907,0,0,0
72802,61,57000.0,20160805,1,0,0
15603,37,74000.0,20170124,1,0,0
28539,23,44000.0,20160429,0,0,0
75573,75,67000.0,20171209,0,0,0
113639,65,50000.0,20151230,1,0,0
78161,25,52000.0,20150615,1,0,0
101046,27,56000.0,20180505,1,0,0
63240,34,47000.0,20160521,0,0,0
99783,34,36000.0,20180331,1,0,0
100649,58,79000.0,20160418,1,0,0
9946,58,65000.0,20160222,1,0,0
55947,118,67800.0,20170912,0,0,1
94620,63,105000.0,20170925,1,0,0
105368,32,58000.0,20161028,1,0,0
111531,76,81000.0,20160627,1,0,0
53241,22,50000.0,20140608,1,0,0
146674,18,42000.0,20140401,1,0,0
120250,47,39000.0,20180206,1,0,0
129276,25,59000.0,20160112,1,0,0
127604,118,67800.0,20160204,0,0,1
129838,52,42000.0,20161124,0,0,0
64083,46,63000.0,20160617,0,0,0
115161,81,120000.0,20160825,1,0,0
84151,56,104000.0,20160602,0,0,0
134658,79,56000.0,20170927,1,0,0
53655,30,37000.0,20171220,0,0,0
124435,57,91000.0,20150807,1,0,0
47749,56,31000.0,20130804,1,0,0
37629,50,65000.0,20170817,0,0,0
122872,48,36000.0,20170503,1,0,0
119523,78,72000.0,20170911,0,0,0
141328,74,67000.0,20161209,0,0,0
32905,43,49000.0,20171216,1,0,0
68692,58,114000.0,20160816,1,0,0
83505,57,89000.0,20150824,1,0,0
97654,87,42000.0,20160905,1,0,0
41406,78,44000.0,20161107,0,0,0
104008,91,71000.0,20151119,0,0,0
127179,63,100000.0,20160121,0,0,0
129754,46,32000.0,20161104,1,0,0
77306,53,65000.0,20170531,0,0,0
7137,118,67800.0,20161127,0,0,1
142648,118,67800.0,20180208,0,0,1
27427,54,109000.0,20160310,1,0,0
85645,50,46000.0,20180121,1,0,0
70425,65,71000.0,20171022,1,0,0
90233,77,54000.0,20151017,1,0,0
32125,62,113000.0,20150909,1,0,0
111563,118,67800.0,20170716,0,0,1
44497,64,70000.0,20160608,0,0,0
99007,80,50000.0,20170716,1,0,0
113719,42,61000.0,20170927,0,0,0
54502,53,58000.0,20160509,1,0,0
124273,86,76000.0,20160129,0,0,0
118716,28,45000.0,20170827,1,0,0
117289,43,69000.0,20140512,0,0,0
89529,39,46000.0,20170901,1,0,0
120857,60,86000.0,20170815,1,0,0
111392,37,83000.0,20170302,0,0,0
121729,59,61000.0,20151212,1,0,0
44848,60,73000.0,20170126,0,0,0
9469,33,72000.0,20150902,1,0,0
128171,68,36000.0,20160523,1,0,0
48911,118,67800.0,20180330,0,0,1
110128,84,72000.0,20180214,0,0,0
31650,26,52000.0,20171204,0,0,0
142677,68,67000.0,20180210,1,0,0
53286,72,31000.0,20130906,1,0,0
7997,64,95000.0,20151024,0,0,0
34445,62,65000.0,20150930,1,0,0
77603,20,73000.0,20140701,1,0,0
116973,32,53000.0,20160604,1,0,0
125927,50,89000.0,20180705,1,0,0
111542,21,70000.0,20131203,1,0,0
122135,40,51000.0,20180224,1,0,0
83001,60,40000.0,20170921,1,0,0
113275,118,67800.0,20170907,0,0,1
52600,59,78000.0,20170909,1,0,0
96676,51,32000.0,20140106,1,0,0
1316,62,78000.0,20170912,0,0,0
96989,72,35000.0,20141204,1,0,0
115737,118,67800.0,20170814,0,0,1
111127,68,39000.0,20160608,1,0,0
116448,118,67800.0,20180123,0,0,1
105474,30,56000.0,20160520,0,0,0
83305,51,67000.0,20180123,0,0,0
130313,118,67800.0,20180214,0,0,1
78131,51,41000.0,20171123,1,0,0
114637,62,35000.0,20180617,0,0,0
130586,43,40000.0,20140701,1,0,0
79901,46,31000.0,20140406,1,0,0
28541,60,96000.0,20180129,0,0,0
137354,36,39000.0,20171009,0,0,0
62625,62,79000.0,20170710,0,0,0
46544,79,31000.0,20171001,1,0,0
29763,66,85000.0,20150906,0,0,0
25825,92,92000.0,20161115,0,0,0
49780,38,37000.0,20150530,1,0,0
4754,19,37000.0,20161210,0,0,0
112931,73,84000.0,20170711,1,0,0
14180,30,47000.0,20171201,1,0,0
105220,66,66000.0,20161017,0,0,0
88319,66,30000.0,20171116,1,0,0
97075,28,48000.0,20180529,1,0,0
134316,76,76000.0,20160405,1,0,0
126270,41,58000.0,20161125,1,0,0
144040,62,37000.0,20160918,1,0,0
7260,44,47000.0,20161122,1,0,0
73296,75,53000.0,20170418,0,0,0
60740,68,54000.0,20180724,0,0,0
64818,118,67800.0,20170310,0,0,1
117677,70,57000.0,20160710,0,0,0
124531,73,54000.0,20131113,1,0,0
88198,95,66000.0,20160606,0,0,0
144306,25,31000.0,20171119,1,0,0
122857,36,47000.0,20180312,1,0,0
80847,58,81000.0,20151031,0,0,0
99838,118,67800.0,20160727,0,0,1
44124,76,60000.0,20160115,1,0,0
49244,19,43000.0,20161204,1,0,0
101140,51,82000.0,20170614,1,0,0
140986,39,61000.0,20170328,1,0,0
64468,64,75000.0,20160925,0,0,0
99073,31,44000.0,20140213,1,0,0
3538,71,39000.0,20180125,1,0,0
84305,50,110000.0,20170813,1,0,0
57553,37,80000.0,20151230,0,0,0
48885,28,57000.0,20171016,0,0,0
13143,45,54000.0,20171026,0,0,0
125074,37,63000.0,20171022,0,0,0
150373,40,53000.0,20160208,0,0,0
124408,19,67000.0,20180401,1,0,0
98444,58,103000.0,20180223,1,0,0
79116,21,34000.0,20180225,1,0,0
121237,87,86000.0,20150829,0,0,0
130071,82,82000.0,20171214,0,0,0
74803,61,36000.0,20160608,1,0,0
114793,93,64000.0,20171117,0,0,0
38050,118,67800.0,20160816,0,0,1
7008,58,77000.0,20170817,0,0,0
73897,33,72000.0,20170421,1,0,0
76297,41,43000.0,20170107,1,0,0
117335,44,62000.0,20151205,1,0,0
124974,21,70000.0,20131203,1,0,0
124325,73,32000.0,20160617,1,0,0
81205,59,36000.0,20140819,1,0,0
101656,70,98000.0,20160928,0,0,0
119127,20,32000.0,20180612,1,0,0
149025,52,39000.0,20160911,0,0,0
105384,88,73000.0,20170511,0,0,0
84339,74,83000.0,20170601,0,0,0
88632,47,65000.0,20160609,0,0,0
